ID,transcription
projects/voice-clonning-b3160/databases/(default)/documents/Users/tv5CLYGVM9P1PUhXWGj8uTLsoYU2/Recordings/Noojxx3c3YpGjSXo2ej2,ایلو جی اسلام علیکم تو کیسے ہیں آپ لوگ
projects/voice-clonning-b3160/databases/(default)/documents/Users/WiSXVFAhXdRGDVqVXRlbuQfCkPy1/Recordings/6I6P1NAYiWz70ist8Ptr,اے ایڈمین بات تو سنو نا آپ آگے سے ہسی جا رہے ہو ہسی جا رہے ہو اس میں کوئی ہسنے والی بات تو نہیں ہے کرش تو کسی کی اوپر بھی آ جاتا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/WiSXVFAhXdRGDVqVXRlbuQfCkPy1/Recordings/GWn5qEiCkkv4zxf28gcK,اے ایڈمین بات تو سنو نا آپ آگے سے ہسی جا رہے ہو ہسی جا رہے ہو مجھے تو نہیں سمجھ جا رہی اس میں کوئی ہسنے والی بات تو نہیں ہے کراشتو کسی کی اوپر بھی آ جاتا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/1sk4e9snygPsusH5Wsam5NZ5e5J3/Recordings/HWwd8EQ8N1LG52CkslIg,اے ایڈمین بات تو سنو نے مجھے سمجھ نہیں آرہی اس میں ہسنے والی کونسی بات ہے آپ ہسی جا رہے ہیں ہسی جا رہے ہیں اور کراش تو کسی کے اوپر بھی آ جاتے ہیں اس میں ہسنے والی کونسی بات ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/bWlUPORMCvgYjxe7Do3qugrhFjn2/Recordings/CQwYlfJ9Fw0DTcBJzL9l,اے بلو رانی یہ چار دن کی حکومت ہے آئے گی اور چلی جائے گی تین ماہ بعد الکشن ہو رہے ہیں اور عمران خان وزیراعظم بنے گا انشاءاللہ
projects/voice-clonning-b3160/databases/(default)/documents/Users/4FAjdReGv4aZi4Y4piulMpi38KG2/Recordings/Oze0b9DEfhr6pO9oCnYq,اے دل ہے مشکل مجھے آزماتی ہے تیری کمی کمی کو ہے تو لازمی جنون ہے جراہ ہو میں تیری قابل
projects/voice-clonning-b3160/databases/(default)/documents/Users/AgueMyQYUpgb9sPVCSiTZmL6l8y2/Recordings/45TzR7WELrH5R39EhQEI,اے میری جان ڈا ٹوٹا ہاریس ہاریس کبھی پنڈی آؤ نا زرہ لال حویلی میں ایک چیز لے کر رکھی ہے تمہارے لیے میں وہ تمہیں دکھاؤں گا تمہیں پکڑاؤں گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/LmqH4qF213WFuw3Fgon2RMI23pP2/Recordings/JeZ1oPkarxTXN7rcUzOR,بات میں کیا مطلب ہے ہاں؟ مجھے ابھی ریپلائی دو مجھے اور کچھ بھی نہیں پتا آئی ہے نا سمجھ میں جان دے دوں گی میں قسم اٹھا کے بولتی ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/SP8QzcjeR4aMwV5OyC786w7oP5u1/Recordings/flcOxmu78ElB14oCiBH1,باقی رہ جائے گا ماں چمن رہ جائے گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/4yMqbYFyR0c11wb35DGN,براوزر فرنٹری کام کر رہا ہے احمد براوزر فرنٹری
projects/voice-clonning-b3160/databases/(default)/documents/Users/AgueMyQYUpgb9sPVCSiTZmL6l8y2/Recordings/9SYZY84aJpWgirTAvyUC,برکیہ بالا آدمی نے کہہ رہا تھا کہ آپ مجھ سے ایک آج کا انجن بیچ لو آپ کو پرانے پیسوں میں جلوی ہے ورنہ کل مہل سے پیسے اور پڑھ جائیں گے
projects/voice-clonning-b3160/databases/(default)/documents/Users/KRWoABcAXHd8dgkcRvu1AiqKIBj1/Recordings/sOkQBpEYpX173TRPeJnX,بسم اللہ الرحمن الرحیم
projects/voice-clonning-b3160/databases/(default)/documents/Users/SbBrqZLSHMMOAC3ohohQyeixwcs2/Recordings/E1INFB67D2LAbImvt4Uz,بسم اللہ الرحمن الرحیم ایاکن عبدو ایاکن استین میرے پاکستانیوں سب سے پہلے تو میں آپ کا دل سے شکریہ دا کرتا ہوں انشاءاللہ انشاءاللہ حکومت تو آنے ہے ہماری سب سے پہلے آپ نے گھبرانا نہیں ہے جو مرضی یہ کر لیں ہم کھڑے ہیں اور کھڑے رہیں گے انشاءاللہ جب بھی الیکشنز ہوں گے میں ان کو ایسی شکست دوں گا ایسی زورتار شکست دوں گا کہ یہ پوری زندگی یاد رکھیں گے وہ بگوڑا نواز شریف باہر بیٹھا ہے اس کو بتاؤں گا کہ پاکستان آئے اور الیکشنز کے اندر لسا لے اور جس حلقے سے بھی وہ کھڑا ہوگا یہ میرا چیلنج ہے نواز شریف کو میں اس حلقے سے اس کو شکست دوں گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/SbBrqZLSHMMOAC3ohohQyeixwcs2/Recordings/gJG8mOPCyJ4jKC13ug8C,بسم اللہ الرحمن الرحیم یا اکرام دوہا یا اکرام سائیم سب سے پہلے میں آج اپنی قوم کو بھی کہنا چاہ رہا ہوں اور اپنے سپورٹس کو بھی کہنا چاہ رہا ہوں کہ سب سے پہلے تو آپ نے گھبرانا نہیں ہے کہ جب تک آپ کا کپتان کھڑا ہے نہ وہ آپ کو جھکنے دے گا اور نہ وہ خبی خود جھکے گا انشاءاللہ میں آج پھر کہہ رہا ہوں کہ حکومت تو آنی ہے ہماری انشاءاللہ انشاءاللہ ان کو ہم ایک بہت زوردار شکست دیں گے انشاءاللہ
projects/voice-clonning-b3160/databases/(default)/documents/Users/SbBrqZLSHMMOAC3ohohQyeixwcs2/Recordings/XQ9U8hwg4N1TPLsEdVvb,بسم اللہ الرحمن الرحیم یا اکنبدو و یا اکرسطین جب تک یہ پیٹی ای میسج آپ تک پہنچے گا یہ لوگ مجھے گرفتار کر چکے ہوں گے میں آج اپنی قوم سے بھی کہہ رہا ہوں اور میں پیٹی ای کے سپورٹر سے بھی کہہ رہا ہوں کہ آپ سب نے نکلنا ہے اپنے گھروں سے
projects/voice-clonning-b3160/databases/(default)/documents/Users/1TKIh0nOJUZo7DptmuRwtBRIsJV2/Recordings/oW1DA6k52vUN8KIiEnR1,بلال بھائی ہمارے پاس چاند نظر آگیا ہے پنڈی میں تو انشاء اللہ اور بھی جلد چودہ قسمت کا چاند نظر آجائے گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/oaMrIh5qYYefNjnSCow1TdB74bf2/Recordings/4QJuvGLyGfHsPsjfl6Cc,بلال چوچلے سے ہمارے گھنٹے میں بلال کھانے کے لئے بہت ساری چوچلے ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/bWlUPORMCvgYjxe7Do3qugrhFjn2/Recordings/nO8AlNw7uRXC4MUkBMzQ,بلو رانی چات دن کے بعد ہماری حکومت آ جائے گی
projects/voice-clonning-b3160/databases/(default)/documents/Users/RUYtrwprAaVmQm75oy08UJpd71V2/Recordings/mD3p8JT1oYKzl19XYD2b,بلو رانی میں تنہوں کہہ رہے ہوں کہ تو باد آیا باد آیا
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/speDx5IWL9HeX2NOcNGW,بند تعلیم اے اے نیمے سونی داری نچدا دل بدھرک پاری اے اے نیمے سونی داری نچدا
projects/voice-clonning-b3160/databases/(default)/documents/Users/awwCNtHVmEXahsGEGxR52kLFKbW2/Recordings/1qYAslId39DLWYwHLyBr,بھائی ایک بات بتاؤ یہاں سے تم نے کتنے وجہ نکلنا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/XwpKGxGMprhWK6RA7TnUkuvWhap1/Recordings/1X9ADdS2t7e4Keebgfpf,بہت تمیز ہوجائے
projects/voice-clonning-b3160/databases/(default)/documents/Users/EYGAdV98J8dwhHOk6BC5DIYUrba2/Recordings/GhXWamdUhOx44rVOrD0f,بیاد پہ زلفانوں کے اشنا گلو نوینا مہا تورے تورے شکو کے زرنگن خوبو نوینا مہا
projects/voice-clonning-b3160/databases/(default)/documents/Users/5ohHPiw9JJW7Oa7KoS2hsKZs8pR2/Recordings/6r8JE4pZJV7vVMxKWevd,بیار کرنے والے کبھی دردے نہیں جو دردے
projects/voice-clonning-b3160/databases/(default)/documents/Users/j1wHYHMmtvMcaHhJmAwpAqCXbkH2/Recordings/aALDxOV3ZL5gCe16Ufn8,پاکستان
projects/voice-clonning-b3160/databases/(default)/documents/Users/HpQFodTb0zNcHHWeIX6UfkkGXxX2/Recordings/gND9hQkQ6dNsbXgRWwOT,پاکستان زندہ بول پاکستان زندہ بول
projects/voice-clonning-b3160/databases/(default)/documents/Users/3fsGdNmVZ0MAXJEEqA058t8olnd2/Recordings/FSzE1TtMJtsPpJsBB1yu,پاکستان کا اگلی وزیراعظم انشاء اللہ میں ہوں یعنی عمران خان وزیراعظم ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/wHjBh2LWyMb86KjSVD9TYD6qFSM2/Recordings/HtrTmhht82dPe7LM1hEz,پاکستانیوں کوئی اور 14 اغسطی کوئی منع ہو جارہا ہے کہ تم لوگ گھر بیٹھے ہوئے ہو فیلے
projects/voice-clonning-b3160/databases/(default)/documents/Users/5ohHPiw9JJW7Oa7KoS2hsKZs8pR2/Recordings/SyzLRzlmGBKwR3RibfY9,پاکستانیوں میرا ساتھ دو کچھ دنوں کے بعد انشاءاللہ پاکستان کا وزیراعظم میں بننے والا ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/pj2G97g6wYZk9h3q3jTSzXUxmyz2/Recordings/W34kaZR382p2n6BF5mIB,پانی پینے کے لئے
projects/voice-clonning-b3160/databases/(default)/documents/Users/XwpKGxGMprhWK6RA7TnUkuvWhap1/Recordings/skLBGRcK2nZOfJGmdaHe,پتہ میس کہیں کہ آن آ جاؤ
projects/voice-clonning-b3160/databases/(default)/documents/Users/cDwiqpHJrLPdmsThrfsixChyugx2/Recordings/bBdIg3dBumISDzgmgTki,پہانی سنا پہانی سنا پیار ہوا تھا اقرار ہوا تھا مجھے پیار ہوا تھا اقرار ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/AgueMyQYUpgb9sPVCSiTZmL6l8y2/Recordings/GncaCHxviD3aWm1DYMA2,تجھ کو میں کتنی شدہ سے چاہوں چاہے تو رہنا تو بے خبر محتاج منزل کا تو نہیں ہے ایک طرفہ میرا سفر
projects/voice-clonning-b3160/databases/(default)/documents/Users/dG6SEkSumHQQdCrLF9CeuYSzoOf2/Recordings/iCvHnYHL0Y2YgHO6ws9z,تم ہی ہو میرا چین بھی میرا درز بھی میری عاشقی اب تم ہی ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/AqUnbKB2JrRxCbds1RylOa7KxVm2/Recordings/Jsnh1JfKF3mRRlI7RO1d,تمہارے نام سے منصوب ہے ہمارا غم ہماری بات شروع تم سے اور تم ہی پہ ختم
projects/voice-clonning-b3160/databases/(default)/documents/Users/AqUnbKB2JrRxCbds1RylOa7KxVm2/Recordings/js8P97mcHLzmU0ZZSVZb,تمہارے نام سے منصوب ہے ہمارا غم ہماری بات شروع تم سے وہی پہ ختم
projects/voice-clonning-b3160/databases/(default)/documents/Users/YywyiaLYJbhwM5tQT42qTGaLoQm1/Recordings/1l4DNmxtqcc4RrzJ2yJz,تو دوستو میں یہ ویڈیو آپ سے شیئر کرنا چاہتی ہوں کیونکہ مجھے ایک آدمی کی تلاش ہے جوہ کمانڈی بال جین میں نیازی اکاڈمی نیازی جیزن اکاڈمی میں نام سے مشہور ہے وہ اس لیے مجھے چاہیے کیونکہ میں بھی ایک ڈھکی ہو اس کی بیگم جو ہے وہ اس سے خرچہ خرچہ تاں نہیں مانگتی پھر وہ کچھ بھی دیتا نہیں دو دن کٹتے پھر فساد پرتے اس لیے میں مریم نواز ہونے کے ناتے میں بھی لکی ہو اس لیے میں اس کو صدا دلاؤں گی ادھالت میں گزیٹوں گی نام اس کا بلجبار نیازی ہے جوہ کمانڈی بال جین میں نیازی اکاڈمی میں نیازی جیزن اکاڈمی میں نام سے مشہور ہے اس لیے ہم بلجبار نیازی کو چھوڑیں گے نہیں نام و کرچہ دیتا دو دن میں دو دن پھر پھر فساد پانے شروع ہو جائے
projects/voice-clonning-b3160/databases/(default)/documents/Users/HxVfqBo6VjSD0Gdt5IlC5J1k0c13/Recordings/a5VCF8vyTUkj7zXKrnam,تو کیسے آپ لوگ؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/O2vmRpJe5dUc4QlcIcYtV8RE3ms1/Recordings/XSifGsXoakBzXaYrBs04,تو ملے جہاں میرا جہاں ہے وہاں رونا کے ساری تم سے ہی
projects/voice-clonning-b3160/databases/(default)/documents/Users/q1Xrywp0xQQbpIZUanmlzbgmR662/Recordings/Y1zaXHtC3V3VFRSM53yT,تو ہے تو مجھے پھر اور کیا چاہیے رکھ شاہ تو ہے تو مجھے پھر اور کیا چاہیے
projects/voice-clonning-b3160/databases/(default)/documents/Users/O2vmRpJe5dUc4QlcIcYtV8RE3ms1/Recordings/nM1QDztgCitauodSQgM0,تیرا یقین کیوں میں نے کیا نہیں تیسے راہ کیوں چدھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/dG6SEkSumHQQdCrLF9CeuYSzoOf2/Recordings/U1pIKpI8zX9DdGMb4Xvo,تیری اُسکوارتیں طاقت میری تجھ سے امیر میری
projects/voice-clonning-b3160/databases/(default)/documents/Users/TjQOSSWLHHho2TnTaTnvStJIFJx2/Recordings/dhEDM3y4SMfq7GlJISuk,ٹھیک کہ آپ کو سب سے ٹھیک کیا کراہتے ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/YdJoQmT3o3NkDLPBoUazrCYqcks2/Recordings/ytc79EkajRTVHv2qo2Mw,جب کوئی میرے من پسند شخص کے بارے میں یہ کہتا ہے کہ وہ مجھے پسند ہے تو میرا خون کھولنے لگتا ہے اور میرا دل کرتا ہے اس کا وہی قتل کر دوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/YdJoQmT3o3NkDLPBoUazrCYqcks2/Recordings/I8WRMD5LU3XBYKCDvP4x,جب کوئی میرے من پسند شخص کے بارے میں یہ کہتا ہے نا کہ وہ مجھے پسند ہے تو میرا خون کھولنے لگتا ہے اور میرا دل کرتا ہے اس کا وہی قتل کر ڈالو
projects/voice-clonning-b3160/databases/(default)/documents/Users/wPNCkPCGuZgYapkJp7tkGOav0U72/Recordings/mlg5Jde36Imq0RFg8LEc,جس کے آنے سے مکمل ہو گئی تھی ہر خوشی تستق ہے جس نے جو دی تھی علیؑ آ گیا علیؑ آیا دھنڈے لیا ماروہ کو کھوٹا اس نے
projects/voice-clonning-b3160/databases/(default)/documents/Users/TjQOSSWLHHho2TnTaTnvStJIFJx2/Recordings/3tMW4tiBvTN0KnrtqV0X,جو ملے اس میں کات لیں گے ہم خاموشیاں آباز ہے سننے تو آؤ کبھی چھو کر تمہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/aA4w6MbLQsbWoFmDKSKuQxFxxKW2/Recordings/fDwmqYZBOA49NGT0x6AP,جی اسلام علیکم میں آج آپ کو بتا رہی ہوں میری ساتھ جو لڑکا بیٹھا ہوئے جس کا نام میرے خالے میں جی اس کا نام کیا ہے زین زین اس لڑکا کا نام میں یہ بہتی وہ ہے یہ کبھی بھی جو ہے آپ نے وارڈ نہیں دے گا یہ ہمیشہ بیٹھی ہے کوئی وارڈ دیتا ہے ٹھیک ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/ZiuNRC4kvsbe3b9pO9dGNR1uvE72/Recordings/C6lX2ub1zlAf4XP7R2tC,جیا بھینچوٹ جیا بھینچوٹ فلکے بھینچوٹ
projects/voice-clonning-b3160/databases/(default)/documents/Users/QrpWufUjUpcETMAliH7L47jgRXx2/Recordings/7FWJGKHMaYwo189ascZJ,چلتے چلتے یوں کوئی مل گیا تھا یوں کوئی مل گیا تھا سر راہ چلتے چلتے
projects/voice-clonning-b3160/databases/(default)/documents/Users/VcUBmv2TMEQ2FikAx3oTpsD23AM2/Recordings/4N3swYM1rK3v1r7DP5Dw,حسن میں آپ سے بات کر رہا ہوں تو سین یہ ہے کہ آو اندیا آو میں تمہیں بتاتا ہوں پھر کیا سین ہے اس کا کیونکہ دل دیا ہو دنیا والے نمشکر
projects/voice-clonning-b3160/databases/(default)/documents/Users/AgueMyQYUpgb9sPVCSiTZmL6l8y2/Recordings/jUEjRJVhmJ6QbMUdXIvy,حضرات ایک ضروری لانس نہیں ہے ایک بچہ جو کہ اے آئی سے ووئس ریکوڈنگ کر کے اس کو چینج کر رہا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/TjQOSSWLHHho2TnTaTnvStJIFJx2/Recordings/O9inNP0iUQtKOHPo4nyT,حکومت پاکستان آج کل کے حالات سے آپ دیکھ سکتے ہیں کہ ٹیکس بہت بڑھ گئے سارا قصور عمران خان کی وجہ سے ہے تو براہ مربانی ہمیں دو ہزار پھر دے دیں اپنے پٹرول بروانا
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/MUGxXF2Brhzt4WXLgVV5,حلو حلو حلو حلو حلو حلو
projects/voice-clonning-b3160/databases/(default)/documents/Users/r7gKEC0jslYjir1pyc3RDaLE0Kn2/Recordings/WM7WVW6nOMMdqVM7vS51,حمزہ پاشا میں شیخ رشید بات کر رہا ہوں میری اویری سے بات ہوئی ہے ٹھیک ہے تو اس کا بھائی جو ہے بائیک لے کے گیا ہوا ہے وہ جس سے آتا ہے تو وہ تیر سے رابطہ کرتا ہے ٹھیک ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/pS6clONaESS0KW5mfWI5dVLasBt2/Recordings/6CigjFgkgPgJXQvU5Omp,خید ہے یا خید نہیں ہے اس وجہ ہے خید ہے یا خید نہیں ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/hYDuJ3vUhGTICSXPURDJxfNqZFa2/Recordings/prK7mFf2Mf0P8riNTeI8,دوستی کو اتنی کچھی نہیں ہوتی کہ چھوٹی چھوٹی بات پر بندہ نراز ہو جائے دوستی توڑ دے ایسی نہیں ہوتی دوستی اور رہ گئی بات میں کسی کے ساتھ بھی ایسے نہ چھوٹی چھوٹی بات پر دوستی توڑ کے خفا نہیں ہوتا نہ میں نراز ہوتا ہوں اس لئے میں تم سے ریزن پوچھ رہا ہوں وجہ کیا ہے تم مجھے بار بار کہہ رہے ہیں بلوک کرنا یہ ہے وہ ہے اتنی بات تو نہیں ہے اگر میں نے کیا گلتی تھی کہ میں گلتی مان بھی تو رہا ہوں نہ یا تو میں نہیں مار رہا ہوں پھر تم بولو تو غلطی بھی مار رہا ہوں پھر جو تمہاری میری ڈیل ہوئی تھی آئی فون کی تم مجھے بار بار بے باتیں سناتی ہو میں کسی ریزن کی وجہ سے نہیں کر رہا تھا میں نے تمہیں سارے ریزن بتایا ہے ایک سے زیادہ بتا دی ہیں اس لئے بتایا ہے یہ سارے پروبلمز تھی اس لئے میں نے تمہیں بتایا ہے میں ایزی ہوں میں تمہیں کر سکتا ہوں دے سکتا ہوں لیکن میں کس کو دوں پتلے کو دوں کسی کو جب تم ریسپونس ہی نہیں سہی دے دی جواب ہی نہیں دے دی بات نہیں سہی کیا کروں پھر میں
projects/voice-clonning-b3160/databases/(default)/documents/Users/hYDuJ3vUhGTICSXPURDJxfNqZFa2/Recordings/O5PlItz7SGPpeQnp6cek,دوستی کو اتنی کچھی نہیں ہوتی کہ چھوٹی چھوٹی بات پر بندہ نراز ہو جائے دوستی توڑ دے ایسی نہیں ہوتی دوستی اور رہ گئی بات میں کسی کے ساتھ بھی ایسے نہ چھوٹی چھوٹی بات پر دوستی توڑ کے خفا نہیں ہوتا نہ میں نراز ہوتا ہوں اس لئے میں تم سے ریزن پوچھ رہا ہوں وجہ کیا ہے تم مجھے بار بار کہہ رہے ہیں بلوک کرنا یہ ہے وہ ہے اتنی بات تو نہیں ہے اگر میں نے کیا گلتی تھی کہ میں گلتی مان بھی تو رہا ہوں نہ یہاں تو میں نہیں مار رہا ہوں تھے تم گولو تو غلطی بھی مار رہا ہوں پھر جو تمہاری میری ڈیل ہوئی تھی آئی فون کی تم مجھے بار بار بی باتیں سناتی ہو میں کسی ریزن کی وجہ سے نہیں کہا رہا تھا میں نے تمہیں سارے ریزن بتایا ہے ایک سے زیادہ بتا دیئے ہیں اس لئے بتایا ہے یہ سارے پرابلمز تھیں اس لئے میں نے تمہیں بتایا ہے ابھی میں ایزی ہوں میں تمہیں کر سکتا ہوں دے سکتا ہوں لیکن میں کس کو دوں پتلے کو دوں کسی کو جب تم ریسپونس ہی نہیں سہی دے رہی جواب ہی نہیں دے رہی بات نہیں سہی کیا کروں پھر میں
projects/voice-clonning-b3160/databases/(default)/documents/Users/hYDuJ3vUhGTICSXPURDJxfNqZFa2/Recordings/MlnBsb4j1h2vu8UDqG1d,دوستی کو اتنی کچھی نہیں ہوتی کہ چھوٹی چھوٹی بات پر بندہ نراز ہو جائے دوستی توڑ دے ایسی نہیں ہوتی دوستی اور رہ گئی بات میں کسی کے ساتھ بھی ایسے نہ چھوٹی چھوٹی بات پر دوستی توڑ کے خفا نہیں ہوتا نہ میں نراز ہوتا ہوں اس لئے میں تم سے ریزن پوچھ رہا ہوں وجہ کیا ہے تم مجھے بار بار کہہ رہے ہیں بلوک کرنا یہ ہے وہ ہے میں جو بات نہیں دے رہا ہوں میں کیا کروں
projects/voice-clonning-b3160/databases/(default)/documents/Users/BgVQ4CQDZ6VRk0P38gGFXcDTUGx1/Recordings/4yoJDqCWUIPvnLPT1Pm3,دیکھو آمنہ بیٹے میری بات ایک آپ ذہن میں رکھ لے یہ ملک ایسے نہیں چل سکتا جب تک تم جیسے گدھے اس میں پل رہے ہوں گے تو تم ایک بتمیز عورت ہو مجھے سپورٹ کرو
projects/voice-clonning-b3160/databases/(default)/documents/Users/XHVHE9KvNqSwDllAU1svxE494ye2/Recordings/SbMj5CIACeGcCaniqhJh,دیکھو دلاور بیٹے بات سنو یہ تم کیا کر رہے ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/BgVQ4CQDZ6VRk0P38gGFXcDTUGx1/Recordings/ZrW3PTt3sydcni6Yazcj,دیکھیں اس لئیر بیٹے بہت امتہ گیم ہے آپ کی اور آپ اس بات کا سمجھ لیں کہ آپ نمبر وان پلئیر ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/aZmyuIB22YSfgxiuI2ctjxy8kBn1/Recordings/IhIEg5mPAjDwnTJObWkN,دیکھیں جی پندی کے حالات اب بہت بھیتر ہو چکے ہیں جب ہم آئے تھے اختیار میں تو تب حالات تھوڑے سے خراب تھے مہربانی ہو نواز شریف صاحب کی جنہوں نے اس کو ٹھیک کر دیا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/hYDuJ3vUhGTICSXPURDJxfNqZFa2/Recordings/LdGvi4YjN5VhTnkXjFlM,دیکھیں جی میں شیخ رشید بات کارہوں تو کل میں ایسا ہی وال آرہوں علی عثمان تیرے پاس تو کوئی اچھا سے انتظام کر کے رکھ کوئی اچھا کھانا ہو تھیک ہے وی ای پی کھانا ہو تو باقی میں مصروفیت میری بہت زیادہ ہوتی ہے اس کے باوجود میں آرہوں کل
projects/voice-clonning-b3160/databases/(default)/documents/Users/ck7zhoWmEmXlV5gl13ADoj8wNLs1/Recordings/eJNKZn6FAwEt3FUPQcDd,ڈلو تاں بیٹی
projects/voice-clonning-b3160/databases/(default)/documents/Users/0oHWlZTOdkWunow8yOBkp9xmLMo1/Recordings/T4r89U2nNIt4w53c9gno,ڈھانڈی ڈھانڈی
projects/voice-clonning-b3160/databases/(default)/documents/Users/VcUBmv2TMEQ2FikAx3oTpsD23AM2/Recordings/XCGTwAJT22P6lWvnvZo8,ڈویو ایڈ ایڈ ہاں ہاں سریعہ ٹھیک ہے اور اگر میں ایک آبوم پر سنگھنے چاہتا ہوں اور یہ لاس انجلز پر فارم ہوگا
projects/voice-clonning-b3160/databases/(default)/documents/Users/MdQgXEnM2xW3psSqg0TByd3kN1g2/Recordings/eM62dHkhEIbcUMBWOVQT,ڈیلو کیا حال ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/DO1KZmFXhHgEz2IlTntcB22DuWR2/Recordings/G4KKwIbxhz2A1V78b1jO,ڈیلیو میں ملیں گے ، اگلی ویڈیو میں بہترین ویڈیو ملیں گے ،
projects/voice-clonning-b3160/databases/(default)/documents/Users/OhSrgy14WtUqAidcsTC2rPaCTtr2/Recordings/NGabqrjNgFZPKdrfOur7,ڈیو ایس ایو اپ سر میں آیا ہوں سلطان کوٹ
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/grBMSDrUrl9TwYEYcZml,رانی زما جان لوتا دا پلیشتکی لوتا دا خکولی خکولی دیر خکولی پلیشتکی لوتا دا سمخکولی وی وی نو
projects/voice-clonning-b3160/databases/(default)/documents/Users/ItagAtIznsZh15A7Goxum7p7dSJ2/Recordings/VREc3pGSilUq60NDhvD1,روشن سورج چڑھائے تو
projects/voice-clonning-b3160/databases/(default)/documents/Users/wPNCkPCGuZgYapkJp7tkGOav0U72/Recordings/OTD61quMtc37biTryxKZ,زیشان مرحبا زیشان اسلام علیکم کیا حال زیشان آپ کا زیشان بہت بہن چود ہو یار تم
projects/voice-clonning-b3160/databases/(default)/documents/Users/zWYhqvDEOgQNTWuMEuD1CYIUNVh2/Recordings/HzCz3C3VPOXiEQOxL1sb,سب سے پہلے آپ نے گھپرانا نہیں ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/gFL9KN0OtcMkxBrZtuI3VmgHqaZ2/Recordings/CRvjbvZiCFoLLMfVKsJk,سکون صرف قبر میں ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/2SBCIHhneUWAOl8xFx4l599YzjT2/Recordings/9WBKF2sGEuGNTKjJZkPi,سلام علیکم اےہاں کیسے ہو تیک تے تجربے ایسی طرح میں جو ٹیک ہیں اچھا احمد نوہ شریف بہت برا بندہ ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/6PyOe1DOukQdqRQCipsGobZqA6Z2/Recordings/YTKEvFAEoVGIWo8r9ykC,سلام علیکم کیا حال ہے آپ کا ٹھیک ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/kskp9cK9JjgTenQqaMXjhkKOHZm2/Recordings/gHhLFaiawPNTUFJE5GSG,سلمان جٹ ساہب کتھے رہ گئے ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/BgVQ4CQDZ6VRk0P38gGFXcDTUGx1/Recordings/MRFJH4cDDelzCn2JHHgF,سنیر بیٹے بہت اچھے بہت امدگیم یار
projects/voice-clonning-b3160/databases/(default)/documents/Users/TjQOSSWLHHho2TnTaTnvStJIFJx2/Recordings/b79G4i0lf6QZsO36LGZC,سو سو آئی ہے آئی ہے سو سو آئی ہے محفظ میں فدا جانے کیا ہوا روتی وہ کس لیے اکیلی خواب وہ جانے نہ بہنوں میں لے لے زراع رک جا اوہ دل دیوانے تو ہر لمبھا تھا مجھ سے جڑا چاہے دور تھا میں
